Country,Year,FAO_Area,FAO_Species_Code,FAO_Species_Name,Species scientific name,Landings
GBE,1934,Va,COC,Common edible cockle,Cerastoderma edule,
GBE,1934,Va,COD,Atlantic cod,Gadus morhua,122350
GBE,1934,Va,COE,European conger,Conger conger,
GBE,1934,Va,CPR,Common prawn,Palaemon serratus,
GBE,1934,Va,CSH,Common shrimp,Crangon crangon,
GBE,1934,Va,DAB,Common dab,Limanda limanda,514
GBE,1934,Va,DGS,Picked dogfish,Squalus acanthias,174
GBE,1934,Va,FIN,Finfishes nei,Osteichthyes,6707
GBE,1934,Va,FLE,European flounder,Platichthys flesus,
GBE,1934,Va,GUX,"Gurnards, searobins nei",Triglidae,1
GBE,1934,Va,HAD,Haddock,Melanogrammus aeglefinus,14814
GBE,1934,Va,HAL,Atlantic halibut,Hippoglossus hippoglossus,2087
GBE,1934,Va,HER,Atlantic herring,Clupea harengus,
GBE,1934,Va,HKE,European hake,Merluccius merluccius,4
GBE,1934,Va,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,Va,LEM,Lemon sole,Microstomus kitt,1864
GBE,1934,Va,LIN,Ling,Molva molva,963
GBE,1934,Va,MAC,Atlantic mackerel,Scomber scombrus,
GBE,1934,Va,MEG,Megrim,Lepidorhombus whiffiagonis,27
GBE,1934,Va,MON,Angler(=Monk),Lophius piscatorius,20
GBE,1934,Va,MUS,Blue mussel,Mytilus edulis,
GBE,1934,Va,NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,Va,PER,Periwinkles nei,Littorina spp,
GBE,1934,Va,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,Va,PLE,European plaice,Pleuronectes platessa,3587
GBE,1934,Va,POK,Saithe(=Pollock),Pollachius virens,12241
GBE,1934,Va,SBX,"Porgies, seabreams nei",Sparidae,
GBE,1934,Va,SKA,Raja rays nei,Raja spp,750
GBE,1934,Va,SLX,Salmonoids nei,Salmonoidei,
GBE,1934,Va,SOL,Common sole,Solea solea,
GBE,1934,Va,SPR,European sprat,Sprattus sprattus,
GBE,1934,Va,TUR,Turbot,Psetta maxima,
GBE,1934,Va,USK,Tusk(=Cusk),Brosme brosme,518
GBE,1934,Va,WHE,Whelk,Buccinum undatum,
GBE,1934,Va,WHG,Whiting,Merlangius merlangus,387
GBE,1934,Va,WIT,Witch flounder,Glyptocephalus cynoglossus,231
GBE,1934,Vb,BLL,Brill,Scophthalmus rhombus,
GBE,1934,Vb,CAA,Atlantic wolffish,Anarhichas lupus,203
GBE,1934,Vb,CLU,Clupeoids nei,Clupeoidei,
GBE,1934,Vb,COC,Common edible cockle,Cerastoderma edule,
GBE,1934,Vb,COD,Atlantic cod,Gadus morhua,20986
GBE,1934,Vb,COE,European conger,Conger conger,1
GBE,1934,Vb,CPR,Common prawn,Palaemon serratus,
GBE,1934,Vb,CSH,Common shrimp,Crangon crangon,
GBE,1934,Vb,DAB,Common dab,Limanda limanda,186
GBE,1934,Vb,DGS,Picked dogfish,Squalus acanthias,309
GBE,1934,Vb,FIN,Finfishes nei,Osteichthyes,1312
GBE,1934,Vb,FLE,European flounder,Platichthys flesus,
GBE,1934,Vb,GUX,"Gurnards, searobins nei",Triglidae,7
GBE,1934,Vb,HAD,Haddock,Melanogrammus aeglefinus,8591
GBE,1934,Vb,HAL,Atlantic halibut,Hippoglossus hippoglossus,611
GBE,1934,Vb,HER,Atlantic herring,Clupea harengus,
GBE,1934,Vb,HKE,European hake,Merluccius merluccius,13
GBE,1934,Vb,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,Vb,LEM,Lemon sole,Microstomus kitt,862
GBE,1934,Vb,LIN,Ling,Molva molva,719
GBE,1934,Vb,MAC,Atlantic mackerel,Scomber scombrus,
GBE,1934,Vb,MEG,Megrim,Lepidorhombus whiffiagonis,6
GBE,1934,Vb,MON,Angler(=Monk),Lophius piscatorius,584
GBE,1934,Vb,MUS,Blue mussel,Mytilus edulis,
GBE,1934,Vb,NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,Vb,PER,Periwinkles nei,Littorina spp,
GBE,1934,Vb,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,Vb,PLE,European plaice,Pleuronectes platessa,61
GBE,1934,Vb,POK,Saithe(=Pollock),Pollachius virens,8956
GBE,1934,Vb,SBX,"Porgies, seabreams nei",Sparidae,
GBE,1934,Vb,SKA,Raja rays nei,Raja spp,271
GBE,1934,Vb,SLX,Salmonoids nei,Salmonoidei,
GBE,1934,Vb,SOL,Common sole,Solea solea,
GBE,1934,Vb,SPR,European sprat,Sprattus sprattus,
GBE,1934,Vb,TUR,Turbot,Psetta maxima,
GBE,1934,Vb,USK,Tusk(=Cusk),Brosme brosme,252
GBE,1934,Vb,WHE,Whelk,Buccinum undatum,
GBE,1934,Vb,WHG,Whiting,Merlangius merlangus,290
GBE,1934,Vb,WIT,Witch flounder,Glyptocephalus cynoglossus,1
GBE,1934,VIa,BLL,Brill,Scophthalmus rhombus,24
GBE,1934,VIa,CAA,Atlantic wolffish,Anarhichas lupus,1
GBE,1934,VIa,CLU,Clupeoids nei,Clupeoidei,
GBE,1934,VIa,COC,Common edible cockle,Cerastoderma edule,
GBE,1934,VIa,COD,Atlantic cod,Gadus morhua,2826
GBE,1934,VIa,COE,European conger,Conger conger,364
GBE,1934,VIa,CPR,Common prawn,Palaemon serratus,
GBE,1934,VIa,CSH,Common shrimp,Crangon crangon,
GBE,1934,VIa,DAB,Common dab,Limanda limanda,17
GBE,1934,VIa,DGS,Picked dogfish,Squalus acanthias,4059
GBE,1934,VIa,FIN,Finfishes nei,Osteichthyes,1004
GBE,1934,VIa,FLE,European flounder,Platichthys flesus,2
GBE,1934,VIa,GUX,"Gurnards, searobins nei",Triglidae,749
GBE,1934,VIa,HAD,Haddock,Melanogrammus aeglefinus,3817
GBE,1934,VIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,125
GBE,1934,VIa,HER,Atlantic herring,Clupea harengus,2826
GBE,1934,VIa,HKE,European hake,Merluccius merluccius,7082
GBE,1934,VIa,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,VIa,LEM,Lemon sole,Microstomus kitt,148
GBE,1934,VIa,LIN,Ling,Molva molva,3449
GBE,1934,VIa,MAC,Atlantic mackerel,Scomber scombrus,1066
GBE,1934,VIa,MEG,Megrim,Lepidorhombus whiffiagonis,991
GBE,1934,VIa,MON,Angler(=Monk),Lophius piscatorius,391
GBE,1934,VIa,MUS,Blue mussel,Mytilus edulis,
GBE,1934,VIa,NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,VIa,PER,Periwinkles nei,Littorina spp,
GBE,1934,VIa,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,VIa,PLE,European plaice,Pleuronectes platessa,269
GBE,1934,VIa,POK,Saithe(=Pollock),Pollachius virens,3360
GBE,1934,VIa,SBX,"Porgies, seabreams nei",Sparidae,265
GBE,1934,VIa,SKA,Raja rays nei,Raja spp,1845
GBE,1934,VIa,SLX,Salmonoids nei,Salmonoidei,
GBE,1934,VIa,SOL,Common sole,Solea solea,13
GBE,1934,VIa,SPR,European sprat,Sprattus sprattus,
GBE,1934,VIa,TUR,Turbot,Psetta maxima,56
GBE,1934,VIa,USK,Tusk(=Cusk),Brosme brosme,346
GBE,1934,VIa,WHE,Whelk,Buccinum undatum,
GBE,1934,VIa,WHG,Whiting,Merlangius merlangus,1026
GBE,1934,VIa,WIT,Witch flounder,Glyptocephalus cynoglossus,363
GBE,1934,VIb,BLL,Brill,Scophthalmus rhombus,
GBE,1934,VIb,CAA,Atlantic wolffish,Anarhichas lupus,7
GBE,1934,VIb,CLU,Clupeoids nei,Clupeoidei,
GBE,1934,VIb,COC,Common edible cockle,Cerastoderma edule,
GBE,1934,VIb,COD,Atlantic cod,Gadus morhua,94
GBE,1934,VIb,COE,European conger,Conger conger,1
GBE,1934,VIb,CPR,Common prawn,Palaemon serratus,
GBE,1934,VIb,CSH,Common shrimp,Crangon crangon,
GBE,1934,VIb,DAB,Common dab,Limanda limanda,
GBE,1934,VIb,DGS,Picked dogfish,Squalus acanthias,83
GBE,1934,VIb,FIN,Finfishes nei,Osteichthyes,23
GBE,1934,VIb,FLE,European flounder,Platichthys flesus,
GBE,1934,VIb,GUX,"Gurnards, searobins nei",Triglidae,120
GBE,1934,VIb,HAD,Haddock,Melanogrammus aeglefinus,3199
GBE,1934,VIb,HAL,Atlantic halibut,Hippoglossus hippoglossus,38
GBE,1934,VIb,HER,Atlantic herring,Clupea harengus,
GBE,1934,VIb,HKE,European hake,Merluccius merluccius,35
GBE,1934,VIb,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,VIb,LEM,Lemon sole,Microstomus kitt,35
GBE,1934,VIb,LIN,Ling,Molva molva,298
GBE,1934,VIb,MAC,Atlantic mackerel,Scomber scombrus,1
GBE,1934,VIb,MEG,Megrim,Lepidorhombus whiffiagonis,305
GBE,1934,VIb,MON,Angler(=Monk),Lophius piscatorius,83
GBE,1934,VIb,MUS,Blue mussel,Mytilus edulis,
GBE,1934,VIb,NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,VIb,PER,Periwinkles nei,Littorina spp,
GBE,1934,VIb,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,VIb,PLE,European plaice,Pleuronectes platessa,5
GBE,1934,VIb,POK,Saithe(=Pollock),Pollachius virens,114
GBE,1934,VIb,SBX,"Porgies, seabreams nei",Sparidae,1
GBE,1934,VIb,SKA,Raja rays nei,Raja spp,462
GBE,1934,VIb,SLX,Salmonoids nei,Salmonoidei,
GBE,1934,VIb,SOL,Common sole,Solea solea,
GBE,1934,VIb,SPR,European sprat,Sprattus sprattus,
GBE,1934,VIb,TUR,Turbot,Psetta maxima,1
GBE,1934,VIb,USK,Tusk(=Cusk),Brosme brosme,101
GBE,1934,VIb,WHE,Whelk,Buccinum undatum,
GBE,1934,VIb,WHG,Whiting,Merlangius merlangus,10
GBE,1934,VIb,WIT,Witch flounder,Glyptocephalus cynoglossus,32
GBE,1934,"VIIa,f",BLL,Brill,Scophthalmus rhombus,149
GBE,1934,"VIIa,f",CAA,Atlantic wolffish,Anarhichas lupus,
GBE,1934,"VIIa,f",CLU,Clupeoids nei,Clupeoidei,15
GBE,1934,"VIIa,f",COC,Common edible cockle,Cerastoderma edule,3361
GBE,1934,"VIIa,f",COD,Atlantic cod,Gadus morhua,3101
GBE,1934,"VIIa,f",COE,European conger,Conger conger,728
GBE,1934,"VIIa,f",CPR,Common prawn,Palaemon serratus,
GBE,1934,"VIIa,f",CSH,Common shrimp,Crangon crangon,599
GBE,1934,"VIIa,f",DAB,Common dab,Limanda limanda,221
GBE,1934,"VIIa,f",DGS,Picked dogfish,Squalus acanthias,270
GBE,1934,"VIIa,f",FIN,Finfishes nei,Osteichthyes,636
GBE,1934,"VIIa,f",FLE,European flounder,Platichthys flesus,161
GBE,1934,"VIIa,f",GUX,"Gurnards, searobins nei",Triglidae,470
GBE,1934,"VIIa,f",HAD,Haddock,Melanogrammus aeglefinus,125
GBE,1934,"VIIa,f",HAL,Atlantic halibut,Hippoglossus hippoglossus,1
GBE,1934,"VIIa,f",HER,Atlantic herring,Clupea harengus,2021
GBE,1934,"VIIa,f",HKE,European hake,Merluccius merluccius,1120
GBE,1934,"VIIa,f",INV,Aquatic invertebrates nei,Invertebrata,11
GBE,1934,"VIIa,f",LEM,Lemon sole,Microstomus kitt,272
GBE,1934,"VIIa,f",LIN,Ling,Molva molva,149
GBE,1934,"VIIa,f",MAC,Atlantic mackerel,Scomber scombrus,838
GBE,1934,"VIIa,f",MEG,Megrim,Lepidorhombus whiffiagonis,321
GBE,1934,"VIIa,f",MON,Angler(=Monk),Lophius piscatorius,192
GBE,1934,"VIIa,f",MUS,Blue mussel,Mytilus edulis,2991
GBE,1934,"VIIa,f",NEP,Norway lobster,Nephrops norvegicus,32
GBE,1934,"VIIa,f",PER,Periwinkles nei,Littorina spp,53
GBE,1934,"VIIa,f",PIL,European pilchard(=Sardine),Sardina pilchardus,15
GBE,1934,"VIIa,f",PLE,European plaice,Pleuronectes platessa,2339
GBE,1934,"VIIa,f",POK,Saithe(=Pollock),Pollachius virens,206
GBE,1934,"VIIa,f",SBX,"Porgies, seabreams nei",Sparidae,27
GBE,1934,"VIIa,f",SKA,Raja rays nei,Raja spp,4998
GBE,1934,"VIIa,f",SLX,Salmonoids nei,Salmonoidei,
GBE,1934,"VIIa,f",SOL,Common sole,Solea solea,817
GBE,1934,"VIIa,f",SPR,European sprat,Sprattus sprattus,
GBE,1934,"VIIa,f",TUR,Turbot,Psetta maxima,193
GBE,1934,"VIIa,f",USK,Tusk(=Cusk),Brosme brosme,
GBE,1934,"VIIa,f",WHE,Whelk,Buccinum undatum,
GBE,1934,"VIIa,f",WHG,Whiting,Merlangius merlangus,1963
GBE,1934,"VIIa,f",WIT,Witch flounder,Glyptocephalus cynoglossus,29
GBE,1934,"VIIb,c",BLL,Brill,Scophthalmus rhombus,6
GBE,1934,"VIIb,c",CAA,Atlantic wolffish,Anarhichas lupus,2
GBE,1934,"VIIb,c",CLU,Clupeoids nei,Clupeoidei,
GBE,1934,"VIIb,c",COC,Common edible cockle,Cerastoderma edule,
GBE,1934,"VIIb,c",COD,Atlantic cod,Gadus morhua,336
GBE,1934,"VIIb,c",COE,European conger,Conger conger,154
GBE,1934,"VIIb,c",CPR,Common prawn,Palaemon serratus,
GBE,1934,"VIIb,c",CSH,Common shrimp,Crangon crangon,
GBE,1934,"VIIb,c",DAB,Common dab,Limanda limanda,7
GBE,1934,"VIIb,c",DGS,Picked dogfish,Squalus acanthias,702
GBE,1934,"VIIb,c",FIN,Finfishes nei,Osteichthyes,932
GBE,1934,"VIIb,c",FLE,European flounder,Platichthys flesus,
GBE,1934,"VIIb,c",GUX,"Gurnards, searobins nei",Triglidae,142
GBE,1934,"VIIb,c",HAD,Haddock,Melanogrammus aeglefinus,480
GBE,1934,"VIIb,c",HAL,Atlantic halibut,Hippoglossus hippoglossus,15
GBE,1934,"VIIb,c",HER,Atlantic herring,Clupea harengus,32
GBE,1934,"VIIb,c",HKE,European hake,Merluccius merluccius,4229
GBE,1934,"VIIb,c",INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,"VIIb,c",LEM,Lemon sole,Microstomus kitt,13
GBE,1934,"VIIb,c",LIN,Ling,Molva molva,1000
GBE,1934,"VIIb,c",MAC,Atlantic mackerel,Scomber scombrus,74
GBE,1934,"VIIb,c",MEG,Megrim,Lepidorhombus whiffiagonis,796
GBE,1934,"VIIb,c",MON,Angler(=Monk),Lophius piscatorius,177
GBE,1934,"VIIb,c",MUS,Blue mussel,Mytilus edulis,
GBE,1934,"VIIb,c",NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,"VIIb,c",PER,Periwinkles nei,Littorina spp,
GBE,1934,"VIIb,c",PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,"VIIb,c",PLE,European plaice,Pleuronectes platessa,31
GBE,1934,"VIIb,c",POK,Saithe(=Pollock),Pollachius virens,478
GBE,1934,"VIIb,c",SBX,"Porgies, seabreams nei",Sparidae,514
GBE,1934,"VIIb,c",SKA,Raja rays nei,Raja spp,849
GBE,1934,"VIIb,c",SLX,Salmonoids nei,Salmonoidei,
GBE,1934,"VIIb,c",SOL,Common sole,Solea solea,10
GBE,1934,"VIIb,c",SPR,European sprat,Sprattus sprattus,
GBE,1934,"VIIb,c",TUR,Turbot,Psetta maxima,20
GBE,1934,"VIIb,c",USK,Tusk(=Cusk),Brosme brosme,18
GBE,1934,"VIIb,c",WHE,Whelk,Buccinum undatum,
GBE,1934,"VIIb,c",WHG,Whiting,Merlangius merlangus,131
GBE,1934,"VIIb,c",WIT,Witch flounder,Glyptocephalus cynoglossus,274
GBE,1934,"VIId,e",BLL,Brill,Scophthalmus rhombus,62
GBE,1934,"VIId,e",CAA,Atlantic wolffish,Anarhichas lupus,
GBE,1934,"VIId,e",CLU,Clupeoids nei,Clupeoidei,16
GBE,1934,"VIId,e",COC,Common edible cockle,Cerastoderma edule,146
GBE,1934,"VIId,e",COD,Atlantic cod,Gadus morhua,51
GBE,1934,"VIId,e",COE,European conger,Conger conger,187
GBE,1934,"VIId,e",CPR,Common prawn,Palaemon serratus,18
GBE,1934,"VIId,e",CSH,Common shrimp,Crangon crangon,7
GBE,1934,"VIId,e",DAB,Common dab,Limanda limanda,151
GBE,1934,"VIId,e",DGS,Picked dogfish,Squalus acanthias,395
GBE,1934,"VIId,e",FIN,Finfishes nei,Osteichthyes,673
GBE,1934,"VIId,e",FLE,European flounder,Platichthys flesus,44
GBE,1934,"VIId,e",GUX,"Gurnards, searobins nei",Triglidae,180
GBE,1934,"VIId,e",HAD,Haddock,Melanogrammus aeglefinus,1
GBE,1934,"VIId,e",HAL,Atlantic halibut,Hippoglossus hippoglossus,
GBE,1934,"VIId,e",HER,Atlantic herring,Clupea harengus,4991
GBE,1934,"VIId,e",HKE,European hake,Merluccius merluccius,150
GBE,1934,"VIId,e",INV,Aquatic invertebrates nei,Invertebrata,239
GBE,1934,"VIId,e",LEM,Lemon sole,Microstomus kitt,118
GBE,1934,"VIId,e",LIN,Ling,Molva molva,87
GBE,1934,"VIId,e",MAC,Atlantic mackerel,Scomber scombrus,1886
GBE,1934,"VIId,e",MEG,Megrim,Lepidorhombus whiffiagonis,183
GBE,1934,"VIId,e",MON,Angler(=Monk),Lophius piscatorius,234
GBE,1934,"VIId,e",MUS,Blue mussel,Mytilus edulis,75
GBE,1934,"VIId,e",NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,"VIId,e",PER,Periwinkles nei,Littorina spp,354
GBE,1934,"VIId,e",PIL,European pilchard(=Sardine),Sardina pilchardus,4304
GBE,1934,"VIId,e",PLE,European plaice,Pleuronectes platessa,706
GBE,1934,"VIId,e",POK,Saithe(=Pollock),Pollachius virens,
GBE,1934,"VIId,e",SBX,"Porgies, seabreams nei",Sparidae,2
GBE,1934,"VIId,e",SKA,Raja rays nei,Raja spp,1797
GBE,1934,"VIId,e",SLX,Salmonoids nei,Salmonoidei,
GBE,1934,"VIId,e",SOL,Common sole,Solea solea,194
GBE,1934,"VIId,e",SPR,European sprat,Sprattus sprattus,672
GBE,1934,"VIId,e",TUR,Turbot,Psetta maxima,132
GBE,1934,"VIId,e",USK,Tusk(=Cusk),Brosme brosme,
GBE,1934,"VIId,e",WHE,Whelk,Buccinum undatum,11
GBE,1934,"VIId,e",WHG,Whiting,Merlangius merlangus,1228
GBE,1934,"VIId,e",WIT,Witch flounder,Glyptocephalus cynoglossus,
GBE,1934,VIIg-k,BLL,Brill,Scophthalmus rhombus,30
GBE,1934,VIIg-k,CAA,Atlantic wolffish,Anarhichas lupus,
GBE,1934,VIIg-k,CLU,Clupeoids nei,Clupeoidei,
GBE,1934,VIIg-k,COC,Common edible cockle,Cerastoderma edule,
GBE,1934,VIIg-k,COD,Atlantic cod,Gadus morhua,1601
GBE,1934,VIIg-k,COE,European conger,Conger conger,1132
GBE,1934,VIIg-k,CPR,Common prawn,Palaemon serratus,
GBE,1934,VIIg-k,CSH,Common shrimp,Crangon crangon,
GBE,1934,VIIg-k,DAB,Common dab,Limanda limanda,96
GBE,1934,VIIg-k,DGS,Picked dogfish,Squalus acanthias,1381
GBE,1934,VIIg-k,FIN,Finfishes nei,Osteichthyes,1305
GBE,1934,VIIg-k,FLE,European flounder,Platichthys flesus,
GBE,1934,VIIg-k,GUX,"Gurnards, searobins nei",Triglidae,188
GBE,1934,VIIg-k,HAD,Haddock,Melanogrammus aeglefinus,412
GBE,1934,VIIg-k,HAL,Atlantic halibut,Hippoglossus hippoglossus,6
GBE,1934,VIIg-k,HER,Atlantic herring,Clupea harengus,2569
GBE,1934,VIIg-k,HKE,European hake,Merluccius merluccius,7957
GBE,1934,VIIg-k,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1934,VIIg-k,LEM,Lemon sole,Microstomus kitt,163
GBE,1934,VIIg-k,LIN,Ling,Molva molva,1562
GBE,1934,VIIg-k,MAC,Atlantic mackerel,Scomber scombrus,3408
GBE,1934,VIIg-k,MEG,Megrim,Lepidorhombus whiffiagonis,2365
GBE,1934,VIIg-k,MON,Angler(=Monk),Lophius piscatorius,574
GBE,1934,VIIg-k,MUS,Blue mussel,Mytilus edulis,
GBE,1934,VIIg-k,NEP,Norway lobster,Nephrops norvegicus,
GBE,1934,VIIg-k,PER,Periwinkles nei,Littorina spp,
GBE,1934,VIIg-k,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1934,VIIg-k,PLE,European plaice,Pleuronectes platessa,276
GBE,1934,VIIg-k,POK,Saithe(=Pollock),Pollachius virens,432
GBE,1934,VIIg-k,SBX,"Porgies, seabreams nei",Sparidae,845
GBE,1934,VIIg-k,SKA,Raja rays nei,Raja spp,3671
GBE,1934,VIIg-k,SLX,Salmonoids nei,Salmonoidei,
GBE,1934,VIIg-k,SOL,Common sole,Solea solea,161
GBE,1934,VIIg-k,SPR,European sprat,Sprattus sprattus,
GBE,1934,VIIg-k,TUR,Turbot,Psetta maxima,158
GBE,1934,VIIg-k,USK,Tusk(=Cusk),Brosme brosme,1
GBE,1934,VIIg-k,WHE,Whelk,Buccinum undatum,
GBE,1934,VIIg-k,WHG,Whiting,Merlangius merlangus,1374
GBE,1934,VIIg-k,WIT,Witch flounder,Glyptocephalus cynoglossus,337
GBE,1935,I,BLL,Brill,Scophthalmus rhombus,
GBE,1935,I,CAA,Atlantic wolffish,Anarhichas lupus,339
GBE,1935,I,CLU,Clupeoids nei,Clupeoidei,
GBE,1935,I,COC,Common edible cockle,Cerastoderma edule,
GBE,1935,I,COD,Atlantic cod,Gadus morhua,24960
GBE,1935,I,COE,European conger,Conger conger,
GBE,1935,I,CPR,Common prawn,Palaemon serratus,
GBE,1935,I,CSH,Common shrimp,Crangon crangon,
GBE,1935,I,DAB,Common dab,Limanda limanda,352
GBE,1935,I,DGS,Picked dogfish,Squalus acanthias,
GBE,1935,I,FIN,Finfishes nei,Osteichthyes,811
GBE,1935,I,FLE,European flounder,Platichthys flesus,
GBE,1935,I,GUX,"Gurnards, searobins nei",Triglidae,
GBE,1935,I,HAD,Haddock,Melanogrammus aeglefinus,13363
GBE,1935,I,HAL,Atlantic halibut,Hippoglossus hippoglossus,288
GBE,1935,I,HER,Atlantic herring,Clupea harengus,
GBE,1935,I,HKE,European hake,Merluccius merluccius,
GBE,1935,I,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1935,I,LEM,Lemon sole,Microstomus kitt,2
GBE,1935,I,LIN,Ling,Molva molva,2
GBE,1935,I,MAC,Atlantic mackerel,Scomber scombrus,
GBE,1935,I,MEG,Megrim,Lepidorhombus whiffiagonis,
GBE,1935,I,MON,Angler(=Monk),Lophius piscatorius,
GBE,1935,I,MUS,Blue mussel,Mytilus edulis,
GBE,1935,I,NEP,Norway lobster,Nephrops norvegicus,
GBE,1935,I,PER,Periwinkles nei,Littorina spp,
GBE,1935,I,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1935,I,PLE,European plaice,Pleuronectes platessa,2520
GBE,1935,I,POK,Saithe(=Pollock),Pollachius virens,616
GBE,1935,I,RED,Atlantic redfishes nei,Sebastes spp,586
GBE,1935,I,SBX,"Porgies, seabreams nei",Sparidae,
GBE,1935,I,SKA,Raja rays nei,Raja spp,91
GBE,1935,I,SLX,Salmonoids nei,Salmonoidei,
GBE,1935,I,SOL,Common sole,Solea solea,
GBE,1935,I,SPR,European sprat,Sprattus sprattus,
GBE,1935,I,TUR,Turbot,Psetta maxima,
GBE,1935,I,USK,Tusk(=Cusk),Brosme brosme,
GBE,1935,I,WHE,Whelk,Buccinum undatum,
GBE,1935,I,WHG,Whiting,Merlangius merlangus,
GBE,1935,I,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBE,1935,IIa,BLL,Brill,Scophthalmus rhombus,
GBE,1935,IIa,CAA,Atlantic wolffish,Anarhichas lupus,16
GBE,1935,IIa,CLU,Clupeoids nei,Clupeoidei,
GBE,1935,IIa,COC,Common edible cockle,Cerastoderma edule,
GBE,1935,IIa,COD,Atlantic cod,Gadus morhua,7754
GBE,1935,IIa,COE,European conger,Conger conger,
GBE,1935,IIa,CPR,Common prawn,Palaemon serratus,
GBE,1935,IIa,CSH,Common shrimp,Crangon crangon,
GBE,1935,IIa,DAB,Common dab,Limanda limanda,1
GBE,1935,IIa,DGS,Picked dogfish,Squalus acanthias,1
GBE,1935,IIa,FIN,Finfishes nei,Osteichthyes,372
GBE,1935,IIa,FLE,European flounder,Platichthys flesus,
GBE,1935,IIa,GUX,"Gurnards, searobins nei",Triglidae,
GBE,1935,IIa,HAD,Haddock,Melanogrammus aeglefinus,3684
GBE,1935,IIa,HAL,Atlantic halibut,Hippoglossus hippoglossus,73
GBE,1935,IIa,HER,Atlantic herring,Clupea harengus,
GBE,1935,IIa,HKE,European hake,Merluccius merluccius,
GBE,1935,IIa,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1935,IIa,LEM,Lemon sole,Microstomus kitt,8
GBE,1935,IIa,LIN,Ling,Molva molva,18
GBE,1935,IIa,MAC,Atlantic mackerel,Scomber scombrus,
GBE,1935,IIa,MEG,Megrim,Lepidorhombus whiffiagonis,
GBE,1935,IIa,MON,Angler(=Monk),Lophius piscatorius,5
GBE,1935,IIa,MUS,Blue mussel,Mytilus edulis,
GBE,1935,IIa,NEP,Norway lobster,Nephrops norvegicus,
GBE,1935,IIa,PER,Periwinkles nei,Littorina spp,
GBE,1935,IIa,PIL,European pilchard(=Sardine),Sardina pilchardus,
GBE,1935,IIa,PLE,European plaice,Pleuronectes platessa,34
GBE,1935,IIa,POK,Saithe(=Pollock),Pollachius virens,374
GBE,1935,IIa,RED,Atlantic redfishes nei,Sebastes spp,114
GBE,1935,IIa,SBX,"Porgies, seabreams nei",Sparidae,
GBE,1935,IIa,SKA,Raja rays nei,Raja spp,4
GBE,1935,IIa,SLX,Salmonoids nei,Salmonoidei,
GBE,1935,IIa,SOL,Common sole,Solea solea,
GBE,1935,IIa,SPR,European sprat,Sprattus sprattus,
GBE,1935,IIa,TUR,Turbot,Psetta maxima,
GBE,1935,IIa,USK,Tusk(=Cusk),Brosme brosme,2
GBE,1935,IIa,WHE,Whelk,Buccinum undatum,
GBE,1935,IIa,WHG,Whiting,Merlangius merlangus,2
GBE,1935,IIa,WIT,Witch flounder,Glyptocephalus cynoglossus,
GBE,1935,IIb,BLL,Brill,Scophthalmus rhombus,
GBE,1935,IIb,CAA,Atlantic wolffish,Anarhichas lupus,172
GBE,1935,IIb,CLU,Clupeoids nei,Clupeoidei,
GBE,1935,IIb,COC,Common edible cockle,Cerastoderma edule,
GBE,1935,IIb,COD,Atlantic cod,Gadus morhua,67020
GBE,1935,IIb,COE,European conger,Conger conger,
GBE,1935,IIb,CPR,Common prawn,Palaemon serratus,
GBE,1935,IIb,CSH,Common shrimp,Crangon crangon,
GBE,1935,IIb,DAB,Common dab,Limanda limanda,34
GBE,1935,IIb,DGS,Picked dogfish,Squalus acanthias,
GBE,1935,IIb,FIN,Finfishes nei,Osteichthyes,941
GBE,1935,IIb,FLE,European flounder,Platichthys flesus,
GBE,1935,IIb,GUX,"Gurnards, searobins nei",Triglidae,
GBE,1935,IIb,HAD,Haddock,Melanogrammus aeglefinus,2858
GBE,1935,IIb,HAL,Atlantic halibut,Hippoglossus hippoglossus,199
GBE,1935,IIb,HER,Atlantic herring,Clupea harengus,
GBE,1935,IIb,HKE,European hake,Merluccius merluccius,
GBE,1935,IIb,INV,Aquatic invertebrates nei,Invertebrata,
GBE,1935,IIb,LEM,Lemon sole,Microstomus kitt,
